id,lon,lat,depth_max,depth_min,depth_mean,depth_std,canny_edge,h_mean,h_std,s_mean,s_std,v_mean,v_std,pixel_threshold,pixel_entropy,other,wall,building,sky,floor,tree,road,grass,sidewalk,person,ground,mountain,plant,fence,stone,signboard,sand,runway,bridge,bench, tower,streetlight,pole,land,fountain, tent,animal,bicycle,traffic light,trash can,car,water/river,being_away,coherence,scope,fascination,label
44,120.25912,31.49185162,6.142091,0.76550937,2.9864957,1.1435149,49.475,0.27392,0.22284,0.26762,0.27241,0.54449,0.32342,0.51765,7.6784,0.016334534,0.001315117,0.387219429,0.078375816,0.000256538,0.066470146,0.127710342,0.084135056,0.036893845,0.000276566,0.000156403,1.00E-05,0.079068184,1.00E-05,1.00E-05,0.000490189,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,5.53E-05,0.000706673,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.120284081,1.00E-05,3.424983806,4.171339456,3.228488661,4.1539725,-1
45,120.2591765,31.49159789,5.4358664,0.78698945,3.1356854,0.92576385,55.605,0.3982,0.26662,0.14831,0.20188,0.56828,0.30455,0.62745,7.5788,0.010050774,0.004025459,0.034098625,0.229095459,1.00E-05,0.249209404,0.334365845,0.049563408,0.003264427,0.000954628,0.020492554,1.00E-05,0.00519371,0.000339508,0.000123978,0.00031662,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,7.06E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.033564567,0.025128365,3.741844538,4.287935342,4.263018319,4.135612065,1
46,120.2592802,31.49138233,5.059146,0.7607659,3.0956807,0.7956687,51.134,0.37934,0.26382,0.13613,0.18784,0.58648,0.30756,0.62745,7.6171,0.00398922,0.001717567,0.063672066,0.281710625,1.00E-05,0.172971725,0.371439934,0.004640579,0.029980659,0.001054764,0.015990257,1.00E-05,0.010176659,0.000793457,1.00E-05,7.63E-06,1.00E-05,1.00E-05,0.000245094,1.00E-05,0.008620262,3.24E-05,0.000287056,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.002309799,1.00E-05,1.00E-05,0.02875042,1.00E-05,3.294067815,4.331863314,4.345190831,4.000954689,-1
47,120.259384,31.49116677,5.4312887,0.8289909,3.0125794,1.0019643,50.5,0.42217,0.25377,0.11307,0.17401,0.6395,0.28454,0.65882,7.3507,0.047452927,1.05E-05,0.065364838,0.301657677,1.00E-05,0.153697968,0.345467567,0.012196541,0.024624825,0.000724792,0.001156807,1.00E-05,0.007443428,0.00186348,1.00E-05,0.00083828,1.00E-05,1.00E-05,1.00E-05,0.002083778,1.00E-05,9.92E-05,0.000267982,1.00E-05,0.000211716,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03136158,1.91E-06,4.009666234,4.768901416,4.550569496,4.409981309,4
48,120.259524,31.49293697,5.520159,0.7091186,2.810429,0.7975513,76.144,0.31594,0.26107,0.21746,0.27254,0.47872,0.30514,0.61569,7.5523,0.013810158,0.00837326,0.040915489,0.054728508,1.91E-06,0.453774452,0.142539024,0.035538673,0.03556633,1.00E-05,0.131994247,1.00E-05,0.035055161,0.001772881,1.00E-05,1.00E-05,0.000522614,1.00E-05,4.10E-05,0.001297951,0.000165939,6.68E-06,1.00E-05,1.91E-05,1.00E-05,1.00E-05,1.00E-05,0.000745773,1.00E-05,1.00E-05,0.017701148,1.91E-06,3.574934032,3.598763823,3.153161556,4.160882003,-1
49,120.2599432,31.49293371,6.4400935,0.7738265,3.063242,0.7887122,64.954,0.32579,0.27636,0.19696,0.18119,0.57438,0.28601,0.54118,7.9191,0.062135696,0.017435074,0.041749,0.079452515,1.00E-05,0.425136566,0.119557381,0.126685143,0.039327621,1.00E-05,0.027031898,1.00E-05,0.014238358,0.002249718,3.15E-05,0.002692223,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.0031147,1.00E-05,0.000153542,1.00E-05,0.003297806,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.027212143,0.003735542,4.31669806,3.834960237,3.453442821,4.687208946,-1
50,120.2603624,31.49293044,5.500341,0.6948452,2.9205177,1.1175566,76.715,0.29464,0.26784,0.17587,0.14954,0.57849,0.28077,0.5451,7.915,0.055559158,0.008912086,0.093358994,0.187191963,2.96E-05,0.257361412,0.169178009,0.035847664,0.057721138,1.00E-05,0.02883625,1.00E-05,0.043365479,0.006985664,0.020749092,0.000999451,1.00E-05,6.68E-06,1.00E-05,0.002690315,1.00E-05,1.00E-05,9.54E-07,1.00E-05,0.000136375,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.014863014,0.007987976,3.444928863,3.622272305,3.269874509,4.473965431,-1
51,120.2606005,31.49289677,4.998527,0.80274695,2.647534,0.7719304,59.794,0.27938,0.25864,0.17621,0.15208,0.62195,0.2687,0.51765,7.8397,0.090483665,0.001922607,0.038630486,0.323863983,1.00E-05,0.192821503,0.156783104,0.042107582,0.000102997,1.00E-05,0.017243385,0.00689888,0.055188179,0.004796982,1.00E-05,1.00E-05,1.00E-05,1.00E-05,8.58E-05,1.00E-05,1.00E-05,2.86E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.034617424,1.00E-05,3.641005281,4.024328943,3.940032479,4.110000573,-1
52,120.2596351,31.49273751,5.1747727,0.800315,2.7079725,0.638665,68.651,0.25181,0.21018,0.23128,0.25194,0.56825,0.30093,0.5451,7.5736,0.072652817,0.004827499,0.006738663,0.209926605,0.009038925,0.370390892,0.117538452,0.007144928,0.071510315,1.00E-05,0.066738129,1.00E-05,0.037647247,0.000385284,1.91E-06,0.00051403,0.000112534,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.017991066,0.005431175,3.848421697,3.225699354,3.045770721,4.410742246,-1
53,120.2592654,31.49264802,5.3485603,0.8984243,2.1030242,0.8388087,70.869,0.25616,0.18785,0.27268,0.26608,0.52488,0.28427,0.51373,7.783,0.113553047,0.000383377,0.026697159,0.267772675,6.68E-06,0.235424995,0.122552871,0.031872749,0.024991989,1.00E-05,0.08663559,1.00E-05,0.066623688,0.002375603,0.000305176,0.000328064,0.00011158,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00049305,1.91E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.01793766,0.000426292,2.049568217,2.170023192,2.999998015,4.531329679,-1
54,120.2592333,31.4929379,6.006202,0.75145364,2.5812266,0.9125172,83.498,0.2223,0.16192,0.31305,0.27576,0.54259,0.28947,0.56078,7.5912,0.121034622,0.011387825,0.022480011,0.297379494,0.001310349,0.190574646,0.132558823,0.002708435,0.046634674,1.00E-05,0.038646698,7.63E-06,0.057250977,0.007113457,0.010944366,1.00E-05,1.00E-05,1.00E-05,7.63E-06,0.000137329,3.82E-06,0.000300407,1.00E-05,4.58E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.024274826,0.030446053,3.530021817,3.492942084,3.58966345,4.629814992,-1
55,120.2589748,31.49264896,5.657869,0.7438605,2.6338406,1.0399743,61.278,0.27544,0.22334,0.26361,0.28471,0.54764,0.30427,0.4902,7.7014,0.021317482,0.000321388,0.145145416,0.218975067,1.00E-05,0.161288261,0.314406395,0.054107666,0.001694679,1.00E-05,0.000452042,1.00E-05,0.020232201,0.002347946,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00041008,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.059301376,1.00E-05,3.627171465,4.499881431,3.977490386,3.949684405,2
56,120.2609266,31.49268787,5.5513477,0.7992326,3.118051,1.0155286,85.47,0.236,0.173,0.26727,0.2555,0.55794,0.27989,0.54118,7.6613,0.025802612,0.000642776,0.081245422,0.274521828,1.00E-05,0.173101425,0.350090981,0.005486488,0.034319878,0.001347542,0.002231598,1.00E-05,0.007084846,3.24E-05,2.10E-05,8.58E-06,0.000818253,1.00E-05,0.002457619,3.53E-05,1.34E-05,0.000230789,0.000172615,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.003561974,0.000164032,1.00E-05,0.03608036,1.00E-05,3.457982542,4.480710461,4.276290298,4.088459055,4
57,120.2611725,31.49246334,5.1706924,0.78780264,3.0646498,0.9160276,85.782,0.26801,0.21537,0.22748,0.25692,0.49165,0.27114,0.45882,7.8169,0.059885025,0.000817299,0.01682663,0.130087852,1.00E-05,0.382961273,0.198794365,0.085617065,0.017115593,1.00E-05,0.02514267,1.00E-05,0.033344269,0.000403404,0.004907608,0.001735687,1.00E-05,1.00E-05,1.00E-05,0.000152588,0.000252724,0.000464439,5.34E-05,1.00E-05,0.001333237,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.035980225,1.00E-05,4.181697887,4.04479522,3.798774993,4.780009323,0
58,120.2604943,31.49266522,5.06159,0.8031153,2.7443056,0.78935087,57.555,0.24868,0.19716,0.21756,0.24873,0.56041,0.28621,0.49412,7.6128,0.027433395,0.002743721,0.019804955,0.107315063,1.00E-05,0.394992829,0.188911438,0.059009552,0.033281326,1.00E-05,0.048456192,1.00E-05,0.069778442,0.000192642,4.58E-05,1.00E-05,0.005877495,1.00E-05,0.000543594,1.00E-05,1.00E-05,1.00E-05,7.63E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03383255,0.00262928,4.108134985,4.201804922,3.600479008,4.193682869,0
59,120.260379,31.49258269,5.479512,0.7656603,2.9392292,0.79943323,87.828,0.21518,0.13137,0.32559,0.26749,0.50652,0.28082,0.53725,7.7312,0.01078701,0.015870094,0.046152115,0.064293861,1.00E-05,0.435247421,0.170144081,0.149652481,0.012485504,0.00336647,0.025864601,1.00E-05,0.013269424,0.000199318,1.00E-05,3.82E-06,1.00E-05,1.00E-05,2.10E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.012640953,1.00E-05,1.00E-05,0.035494804,1.00E-05,4.580765314,4.198315385,3.744946443,4.20566579,0
60,120.2600626,31.49256037,5.129156,0.78614646,2.592634,0.698141,58.712,0.31776,0.2531,0.19341,0.25348,0.50045,0.30641,0.60392,7.6494,0.018383026,0.003686905,0.051898003,0.038894653,1.00E-05,0.472107887,0.220081329,0.064576149,0.011242867,1.00E-05,0.051751137,1.00E-05,0.016507149,0.00261879,0.000393867,1.00E-05,0.000525475,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000165939,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.036552429,0.008525848,4.298079745,4.23279018,3.404881688,4.474899764,0
61,120.2615788,31.49242974,9.724624,0.6865937,2.9976895,1.5242736,102.386,0.24469,0.13213,0.32157,0.2441,0.52013,0.26155,0.49804,7.8947,0.020505905,0.002087593,0.069290161,0.116075516,0.000359535,0.34559536,0.183683395,0.062842369,0.042872429,0.001779556,0.057790756,1.00E-05,0.037259102,0.008766174,0.003671646,1.00E-05,0.000896454,0.000199318,0.00011158,1.00E-05,1.00E-05,1.00E-05,1.14E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.034854889,0.011322975,4.246480836,4.347823729,3.65088129,4.700022598,0
62,120.261985,31.49239614,5.915647,0.7588371,2.925756,0.97271043,61.381,0.21365,0.20514,0.17822,0.19407,0.68909,0.27341,0.56471,7.3084,0.061857224,2.67E-05,0.121339798,0.090550423,1.00E-05,0.368588448,0.166243553,0.034862518,0.052376747,1.00E-05,0.030287743,1.00E-05,0.026578903,0.00698185,0.000114441,8.96E-05,0.006765366,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000435829,1.00E-05,9.54E-07,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032318115,0.000581741,4.383201745,4.276323742,3.773775558,4.25006335,0
63,120.2609106,31.49228717,5.1572556,0.7614162,2.7721343,0.8772299,42.746,0.29717,0.24122,0.19353,0.2064,0.66332,0.28295,0.52549,7.537,0.076053619,0.00019455,0.146578789,0.102593422,1.00E-05,0.333158493,0.155760765,0.087471962,0.02218914,1.00E-05,0.010059357,1.00E-05,0.000434875,1.00E-05,1.00E-05,6.68E-06,1.00E-05,1.00E-05,0.000516891,1.00E-05,1.00E-05,0.000332832,0.000398636,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.003288269,1.00E-05,1.00E-05,0.060390472,1.00E-05,3.329975315,4.500009613,3.170001995,4.103034385,0
64,120.2606488,31.49211101,5.7712374,0.7996761,3.3866131,0.92251956,49.081,0.30474,0.23593,0.17988,0.21708,0.61098,0.29477,0.63137,7.5326,0.108066559,0.003285408,0.18788147,0.288967133,0.015647888,0.080562591,0.128396988,0.002283096,0.069172859,0.007620811,0.034832001,1.00E-05,0.037607193,0.002543449,1.00E-05,0.000267029,1.00E-05,1.00E-05,0.004421234,1.00E-05,1.00E-05,0.000926018,9.54E-07,1.00E-05,0.000143051,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.024280548,1.00E-05,2.54375567,3.655689633,3.504102219,3.846494822,-1
65,120.2624184,31.49240177,5.846656,0.7594934,3.2884,1.0195587,32.233,0.29376,0.25896,0.086593,0.17084,0.71109,0.25137,0.73725,6.7873,0.120324135,0.013638496,0.196601868,0.293764114,0.000494957,0.064688683,0.129635811,0.027236938,0.064283371,0.003781319,0.04253006,2.10E-05,0.020802498,0.005980492,0.0001297,0.000230789,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001297951,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.34E-05,1.00E-05,1.00E-05,0.014496803,1.00E-05,2.670930245,3.658790187,3.366172606,3.883890498,-1
66,120.2628518,31.49240741,6.3103933,0.70525503,2.9465942,0.94496155,55.733,0.23603,0.21575,0.19561,0.25255,0.6095,0.28022,0.49804,7.5517,0.005961418,1.00E-05,0.145833969,0.16160202,1.00E-05,0.242218018,0.291186333,0.067184448,0.008416176,1.00E-05,0.008508682,1.00E-05,0.011123657,8.11E-05,1.00E-05,0.000242233,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.002079964,1.91E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.05356884,1.00E-05,3.919878119,4.409196196,4.223922534,3.84790637,4
67,120.2632852,31.49241305,7.8967485,0.75891745,3.9501312,1.7956494,52.608,0.42641,0.25707,0.13749,0.2103,0.55688,0.30091,0.62745,7.4195,0.015353203,0.000130653,0.043170929,0.365358353,1.00E-05,0.097717285,0.411269188,0.007744789,0.000213623,1.00E-05,0.01634407,1.00E-05,0.008710861,1.00E-05,1.00E-05,0.000452995,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,8.58E-05,0.000276566,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03303051,1.00E-05,3.424055232,3.956678569,4.163400961,4.110032949,-1
68,120.2637186,31.49241868,5.6119795,0.788144,2.9103374,1.2703567,49.127,0.44825,0.26017,0.1384,0.21009,0.55492,0.30172,0.62353,7.3609,0.018478394,0.000498772,0.039096832,0.353849411,1.00E-05,0.117777824,0.315560341,0.059026718,0.003824234,1.00E-05,0.030285835,1.00E-05,0.010420799,0.001519203,1.00E-05,0.002178192,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,6.68E-06,0.00049305,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03375721,1.00E-05,3.671605827,4.177329224,4.206280183,4.315264369,-1
69,120.2639205,31.49239476,9.951474,0.82136744,4.091667,1.564526,49.042,0.47752,0.25197,0.12133,0.18727,0.58065,0.29442,0.63529,7.4301,0.023491859,0.000562668,0.165328026,0.31757164,1.00E-05,0.04133606,0.387372971,0.002404213,0.008630753,1.00E-05,0.000463486,1.00E-05,0.00278759,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.00125885,1.00E-05,1.00E-05,1.00E-05,0.000640869,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.047739029,9.63E-05,3.042112027,4.225111547,4.042129072,4.060227977,-1
70,120.2619959,31.49201405,8.240128,0.822882,3.7155812,1.1303948,51.876,0.45555,0.25548,0.14069,0.21275,0.55462,0.30107,0.62745,7.3846,0.01486969,0.000984192,0.171816826,0.279202461,0.011770248,0.088749886,0.343542099,0.029417038,0.00649929,1.00E-05,0.008915901,1.00E-05,0.007994652,6.39E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.003922462,1.00E-05,1.00E-05,0.01756382,1.00E-05,2.562992498,3.37788821,3.339561449,3.79015017,-1
71,120.2640553,31.49240242,5.765609,0.82326525,3.002867,1.0647196,48.744,0.45881,0.25717,0.14502,0.21943,0.54246,0.30359,0.61961,7.3586,0.019320488,0.000636101,0.023541451,0.224555969,1.00E-05,0.274538994,0.18944931,0.02616787,0.142180443,1.00E-05,0.045797348,1.00E-05,0.02894783,0.000756264,1.00E-05,1.91E-06,1.00E-05,1.00E-05,0.0001688,1.00E-05,1.00E-05,5.63E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.023751259,1.00E-05,3.875751287,3.909066177,3.738576633,3.740017396,0
72,120.2644708,31.49240792,9.682942,0.8420342,3.9680452,1.4476551,80.026,0.30785,0.24937,0.20489,0.26938,0.49845,0.30325,0.60784,7.5698,0.022021294,0.002746582,0.438791275,0.174224854,0.000179291,0.023159027,0.073242188,0.016320229,0.119771004,1.00E-05,0.08247757,1.00E-05,0.010087967,0.002370834,5.53E-05,0.000350952,7.92E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,2.86E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.009549141,1.00E-05,2.267651426,2.692600241,2.424070833,3.991204092,-1
73,120.2648862,31.49241343,5.594434,0.8688951,2.709195,1.150883,64.094,0.37647,0.27234,0.11922,0.20755,0.63981,0.28642,0.68627,7.224,0.052536964,0.009115219,0.037965775,0.249635696,0.000212669,0.245123863,0.221906663,0.078569412,0.00047493,1.00E-05,0.030362129,1.00E-05,0.038002014,0.00649929,0.003808022,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.025590897,1.00E-05,2.999804766,2.830047564,3.322201363,4.197002087,-1
74,120.2653017,31.49241893,5.303333,0.80438346,2.9982007,1.1276566,58.285,0.32193,0.2714,0.1273,0.2161,0.62145,0.282,0.68627,7.0769,0.076187134,0.005750656,0.01538372,0.344893456,1.00E-05,0.176836967,0.18922329,0.147713661,0.000274658,1.00E-05,0.000905991,1.00E-05,0.014598846,0.001151085,1.00E-05,7.82E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000113487,1.05E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.026877404,9.54E-07,3.99700245,4.053210395,4.178102137,4.398255469,-1
75,120.2657172,31.49242444,5.526245,0.81130177,3.135241,0.90510345,60.841,0.3432,0.28179,0.13212,0.21859,0.62845,0.2895,0.67843,7.1825,0.002826691,0.005534172,0.010414124,0.233499527,1.00E-05,0.344492912,0.177173614,0.072469711,0.056391716,6.68E-06,0.062479019,1.00E-05,0.025303841,0.000350952,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000892639,7.63E-06,5.72E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.002346039,1.00E-05,3.612357546,3.754266276,3.569831307,4.032197136,0
76,120.2639208,31.49216629,5.58226,0.819183,2.7828732,0.9085643,63.355,0.33575,0.27049,0.13992,0.23315,0.61737,0.28701,0.67451,7.2548,0.016010284,0.028112411,0.067414284,0.219912529,0.04076767,0.25485611,0.083314896,0.109886169,0.024916649,1.00E-05,0.056209564,1.00E-05,0.038122177,0.031121254,1.00E-05,2.86E-06,1.00E-05,1.00E-05,1.00E-05,0.000198364,1.00E-05,1.00E-05,0.000162125,1.00E-05,0.000264168,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.018612862,0.000314713,2.87610667,3.20871211,2.597971257,4.485228052,-1
77,120.263921,31.49193783,5.4705067,0.77994037,2.7150972,0.84838074,59.811,0.22282,0.1931,0.2659,0.26702,0.51581,0.30405,0.49412,7.6052,0.063215256,0.002270699,0.26535225,0.221837044,1.00E-05,0.035108566,0.137684822,0.063162804,0.025244713,1.00E-05,0.029675484,4.01E-05,0.068894386,0.003062248,1.00E-05,8.49E-05,1.00E-05,1.00E-05,1.00E-05,3.62E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001122475,1.00E-05,1.00E-05,2.10E-05,1.00E-05,1.00E-05,0.075850486,1.00E-05,3.191555797,4.137619392,3.374082155,3.780024483,-1
78,120.2639958,31.49182263,7.8094645,0.7429489,3.0669904,1.4289904,55.731,0.36158,0.30251,0.12873,0.22539,0.64058,0.28175,0.69412,7.0611,0.026821136,0.003705025,0.029620171,0.293434143,1.00E-05,0.193275452,0.361056328,0.000523567,0.026674271,0.002929688,0.003741264,1.00E-05,0.004789352,1.00E-05,1.00E-05,0.003757477,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.003196716,2.48E-05,0.001044273,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000421524,0.000131607,1.00E-05,0.043440819,1.00E-05,3.319392036,4.287315957,4.316290412,4.102661386,-1
79,120.2640594,31.49216804,5.035498,0.70166314,2.9907053,0.78418016,53.629,0.37664,0.27664,0.15278,0.23674,0.66425,0.27913,0.6902,7.0608,0.004613876,0.002760887,0.001304626,0.108115196,0.034513474,0.432324409,0.168077469,0.03872776,0.041288376,1.00E-05,0.112668037,1.00E-05,0.003632545,0.001826286,1.00E-05,1.00E-05,0.00049305,1.00E-05,0.000840187,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032963753,1.00E-05,4.003542489,3.85506695,3.544134308,4.294175915,0
80,120.2640636,31.49193366,5.3307285,0.8866969,2.8173628,0.68853205,76.651,0.27894,0.24303,0.17837,0.2537,0.58159,0.29289,0.65098,7.4558,0.031762123,0.007446289,0.007802963,0.082548141,1.00E-05,0.462883949,0.101104735,0.007358551,0.057179451,1.00E-05,0.147649765,1.00E-05,0.06697464,0.002503395,0.002336502,1.00E-05,0.002142906,1.00E-05,1.00E-05,0.00069046,1.00E-05,0.000396729,3.34E-05,0.000397682,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.018427849,6.01E-05,3.55483432,3.000466815,2.992915511,4.251077302,0
81,120.2657307,31.49211469,5.2375836,0.9303272,2.7600038,0.607909,77.943,0.27083,0.22612,0.17738,0.24472,0.61357,0.28174,0.67059,7.3898,0.046357155,0.042350769,0.026909828,0.233517647,1.14E-05,0.299346924,0.111502647,0.003692627,0.019595146,2.86E-06,0.102582932,0.000185013,0.031856537,0.009775162,0.007058144,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000164986,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.028475761,0.008584976,3.442905691,3.087958942,2.828994763,3.850036186,-1
82,120.2657441,31.49180493,5.074094,0.9704616,2.2850564,0.4447258,75.238,0.22648,0.19312,0.29015,0.28845,0.53809,0.27825,0.49412,7.604,0.04421711,0.022769928,0.060769081,0.206123352,0.007153511,0.327691078,0.1007061,0.029561043,0.0578022,0.000304222,0.065822601,1.00E-05,0.004247665,0.001600266,0.000411987,1.00E-05,0.00581646,1.00E-05,1.00E-05,0.001194954,1.00E-05,0.000828743,0.000846863,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.019741059,1.00E-05,4.078151212,3.142470223,3.092000786,4.574830263,0
83,120.2659111,31.4924366,4.9563766,1.3328093,2.9191144,0.80372816,73.041,0.22912,0.20756,0.25871,0.26323,0.5282,0.29938,0.50588,7.7011,0.149413109,0.002586365,0.039261818,0.323083878,0.000199318,0.166144371,0.164237976,0.006261826,0.024150848,0.000663757,0.071881294,1.00E-05,0.005996704,0.017109871,3.24E-05,6.29E-05,0.007994652,1.00E-05,0.000665665,1.00E-05,1.00E-05,0.000192642,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000101089,0.009586334,1.00E-05,1.943639499,2.210603379,2.36522447,4.512352083,-1
84,120.265904,31.4921246,6.4401226,0.7877088,3.269382,1.3121502,89.59,0.34376,0.26153,0.15904,0.23062,0.61226,0.29314,0.62353,7.5636,0.089169502,0.009070396,0.163249015,0.300145149,1.00E-05,0.081734657,0.187718391,0.003614426,0.043717384,0.010889053,0.003159523,1.00E-05,0.000427246,0.017484665,1.00E-05,0.002288818,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.048740387,1.43E-05,0.002961159,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.005269051,0.000416756,0.000352859,0.027140617,1.00E-05,2.964634278,4.317041088,4.180208669,4.14941085,-1
85,120.2658968,31.49181259,6.084376,0.73019737,3.4737902,1.4172125,99.979,0.20331,0.15288,0.28926,0.26627,0.53583,0.26271,0.58824,7.652,0.033553123,0.000473976,0.036346436,0.379491806,1.00E-05,0.100055695,0.334881783,1.00E-05,0.031814575,0.018883705,0.002023697,1.00E-05,0.000971794,0.003622055,1.00E-05,0.000460625,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001159668,0.000145912,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.01036644,2.86E-06,1.00E-05,0.041501999,1.00E-05,3.208526725,4.543571083,4.573671749,4.310136154,-1
86,120.2663003,31.49243729,5.51341,0.8325127,2.9515185,0.8487517,69.09,0.22326,0.17935,0.27134,0.2733,0.56114,0.29134,0.53725,7.614,0.002365112,1.43E-05,0.008024215,0.150337219,1.00E-05,0.398756981,0.18194294,0.108299255,0.02315712,1.00E-05,0.067958832,1.00E-05,0.023338318,0.002524376,7.63E-06,1.91E-06,4.77E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000101089,8.58E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032952309,0.00020504,4.302121072,4.242738922,3.506186925,4.249177025,0
